feature,importance
gazete yayımlanarak,-0.1784284274046133
müdürlüğünün,-0.17853930995234535
belgenin,-0.178643863717312
başlıklı maddesi,-0.17872148867925208
din,-0.1788366247622406
asli,-0.1789297248876398
kadarıyla,-0.17897147718807105
sonraki,-0.17910466536639547
edilir,-0.17925759426969456
bölgesinde,-0.17928481519246908
nöbet,-0.1793102780760929
yüksek dare,-0.17931405454545768
üzere,-0.17936619106324425
kapalı,-0.1793948150009319
eve,-0.17950075538273502
aile hayatına,-0.1795161328760635
illiyet,-0.179907049938695
alınmasını,-0.18008977487641253
manisa,-0.1801326227401745
inandırıcı,-0.1801807942875655
kullanılarak,-0.18018561537608235
kişilerden,-0.18032866417163262
en geç,-0.180484518450438
mahkeme,-0.1805702052198157
maddede,-0.18061847237598805
dinleme,-0.18091215443224407
kapsamında,-0.18121741866450147
edilmiştir,-0.18127113277863494
zamanaşımına,-0.18145426986800572
hukuka aykırı,-0.1817610171542121
kenar başlıklı,-0.1822069467680416
etmiştir,-0.1825132534135241
intikal,-0.18276353139568968
beyanda bulunmamıştır,-0.1828615405843621
getirdiği,-0.18304875546290234
çalışma,-0.18313063889893666
usulsüz,-0.18348564468455386
mahkemelerinin,-0.18351935090069915
kayıt,-0.18352242207015124
ücretine,-0.18379853273887647
aynı zamanda,-0.183926278168542
dikkate alındığında,-0.1839500099388207
herhangi,-0.1839759297010426
inşa,-0.18399708597544873
doğru,-0.18407297241217258
olacak,-0.1842995369577345
yarı,-0.18431914875341704
bakanlık anayasa,-0.18448882095893993
kendisini,-0.1847677368480145
darp,-0.1848415376174053
sekiz,-0.1849965154879012
raporu,-0.18500112859864437
kendisi,-0.1850825920693211
edilmemiş,-0.18508598338130788
belediyesi,-0.18534445314030812
etmeleri,-0.18585350631511233
mali,-0.18586669690802893
arz,-0.18610080781969351
bağının,-0.18628550305475322
memur,-0.18634148169761922
hatalı,-0.18652118221151426
2012,-0.18690893551163246
istenmiştir,-0.187090439267676
bile,-0.18727363603919578
yani,-0.18743225378846518
polis memurları,-0.18744159061570365
protokol ün,-0.18747790630077787
yerlere,-0.1875133978535164
kurumunda,-0.1875548762642616
orta,-0.18774011064994056
stanbul,-0.18776905102147445
anayasa nın,-0.1879838644681886
mahallinde,-0.18834607501291423
miktarda,-0.1886538127813715
icra,-0.1887477132247284
bilmediğini,-0.18876045853491874
takip,-0.18894891063331443
gördüğü,-0.18921313105953708
yangın,-0.18952539809559
açıklanmıştır,-0.18953718516348594
fark,-0.18960512927920448
ın,-0.18981508317815
devam ettiği,-0.19004857061006852
hedef,-0.19010987451855144
düzenlenmiş,-0.19012183010331718
ait olduğunu,-0.19025049814716333
yazılı,-0.1906265524558588
olursa olsun,-0.19073962083630924
kararlarda,-0.19091021823758503
en son,-0.19097622868277497
dosya kapsamı,-0.19101216030332502
gelen,-0.19143763441650652
edildiğine,-0.1915326625659013
alanlarda,-0.19156521609051502
belirlenmesi,-0.19194662016028197
enerji,-0.19212953451244985
şahin,-0.19222526167209963
sisteminin,-0.19228870762479033
madde,-0.192389470801265
işyeri,-0.19245729729367334
500 tl,-0.192487986408997
inci,-0.19250473617312203
işlemine karşı,-0.1925197509806722
imha,-0.19256617692625966
işin,-0.19280800179056357
tanıklar,-0.19314545717057108
26 2016,-0.1933218782109698
ruhsal,-0.1933738222300896
ada,-0.1934686646492736
uyruklu,-0.19351239691769706
bakanlığı,-0.19365289518527007
hâline,-0.1936593405251248
5275 güvenlik,-0.19369555881211653
açıklanan,-0.19370619482712748
başında,-0.1938085631558284
uluslararası,-0.19437642752398343
olamaz,-0.19440576065989212
bedeli,-0.19440816146496687
verilmiş,-0.19441425286778014
güne,-0.19447960148281673
çıkar,-0.19480377385532854
fıkrasının birinci,-0.19485583990474353
şimdi,-0.19502036520639976
aylık,-0.1954008833292331
27 2017,-0.19542700276077518
örgütü paralel,-0.1954469151981275
polisler,-0.19551289543650618
cezaları,-0.1961750804691924
bakanlığın görüşüne,-0.19621874949304008
arazi,-0.19623161888731566
farklı,-0.19665182123576486
tebliğ,-0.1966848207816545
doğal,-0.19704085594225518
salt,-0.19716193752019961
tamamı,-0.19783236436112794
tl adli,-0.19790164334950155
amaç,-0.19794600177609745
olanların,-0.19799035429767642
hukuka aykırılık,-0.19840507247288208
tck,-0.19842656416033932
çıkan,-0.1984875332750189
birinci komisyonunca,-0.19856975911265984
hayatına saygı,-0.19858368032701001
belirlenen,-0.19866741565722634
cep,-0.19897097589346124
kullanılmak,-0.19897430522101445
stanbul cumhuriyet,-0.19904117797161724
indirim,-0.19908018865822186
olaylara,-0.199181940047243
bulunup bulunmadığı,-0.1993016742835927
önemli,-0.1994839902457226
siyasi,-0.1995358156154765
mücadele kanunu,-0.1995457943888379
edilmediğini,-0.1997232841869323
değerlendirilen,-0.19991913405434403
aldığı,-0.20051053825632348
dare mahkemesinin,-0.20069260889159324
hâkimlik,-0.20078583854873067
ncı,-0.20123851932934045
nfaz kurumuna,-0.2013898213645593
psikolojik,-0.20151091813019129
fakültesi,-0.20152015493941633
yapılacak,-0.20180378717553005
09,-0.20185575218040164
hususun,-0.2020770066675759
92,-0.20213722259259725
akabinde,-0.20232695569311332
kişilerin,-0.20235872496562912
kurulmuş,-0.20254077557407868
ciddi,-0.20289311618123662
olası,-0.20313478802577478
katılma,-0.20337483599908346
bakanlar kurulu,-0.20364718330841214
uygulanması,-0.2037391414219396
belli,-0.20376538995751758
şey,-0.2040158781681889
daha,-0.20402300662361395
düzenlenmiştir,-0.20435077430240334
tarihindeki,-0.20447659814827368
adliye dairesi,-0.20472150479250928
2012 2012,-0.20473876702713056
esaslar,-0.20480015809758711
temsil,-0.20485786388115734
el,-0.20493583984473762
uncu,-0.20508322692845304
dışına,-0.20571741497012752
kurumundan,-0.20578663941932263
öğretim,-0.20587531785161062
olayın meydana,-0.20595254124294904
kısmında,-0.2063516280640627
60,-0.20638798786193924
beyan,-0.20645811060438568
kullanma,-0.20653266305111195
bazı,-0.2066476481361681
kısa,-0.2066749483101642
ulusal uluslararası,-0.20674023554586363
bölüm birinci,-0.20695977963391776
konudaki,-0.20723348954978427
onu,-0.20730653300542023
başlıklı,-0.20732006643963086
edilmesini,-0.20742748310674664
birinci fıkrada,-0.20759741480743266
açıklama,-0.20790127590473162
eden,-0.20805684063249252
güç,-0.20815761397808608
uzun süre,-0.20823374101282077
beyan etmiştir,-0.20824273852479536
gelmiş,-0.20852627717736638
yargıtay genel,-0.208581189742727
makam,-0.20865232760621844
un maddesi,-0.20894378400004765
bulunmamıştır formu,-0.20902142617435082
katıldığı,-0.20924825208430597
avrupa,-0.2092747071499792
girmiştir,-0.20949680378724622
altıncı,-0.2095477754791979
zamanda,-0.20966190050692113
derhal,-0.20978144000855536
tipi,-0.20979938322561686
fıkrasının bendi,-0.20986501402732038
hususlar,-0.20986651596486539
sağ,-0.20988750274765522
karara karşı,-0.20994444702980708
kontrolü,-0.2099607206238865
alındığında,-0.21005669965873253
olması halinde,-0.2101886310583847
fıkrasının kısmı,-0.21040672163221785
araç,-0.21069457005403613
inceleme,-0.21075475775583374
engellenmesi,-0.2110746180475811
kolluk görevlilerinin,-0.21109227043726975
köy,-0.2113153001829371
yapılabilir,-0.2113751123607166
öngördüğü,-0.2113997236775358
en,-0.2114350081642753
gerekçesi,-0.21164586559738652
tutulan,-0.21167373190742111
yeniden,-0.2117733932195165
cezası cezalandırılmasına,-0.21179712682727292
edecek,-0.21186469837895494
1982 2577,-0.21189420219701915
tehdit,-0.21208950869701404
grubun,-0.2122059900627864
gönderilir,-0.21242677199183824
şartı,-0.21258191771581103
örgüt üyesi,-0.21267435104437205
belirlenmiştir,-0.2128230521979262
dare mahkemesinde,-0.2129010914145102
yazısıyla,-0.2132890223424262
avrupa nsan,-0.21346415465650548
amacıyla,-0.21347699842662493
hâli,-0.2141938864565205
uygulanmasına,-0.21441930967154477
yurt,-0.2145314047637097
isnat,-0.21463576496337744
tartışma,-0.21468409083155038
bildirildiği,-0.21489149876358482
yönetim,-0.21503893584514522
yine,-0.21531422238084374
dış,-0.21539753998523103
vekilinin,-0.21572256301979742
tutanağında,-0.21575832875070766
insan,-0.2157644043280289
gazetenin,-0.21588943747852873
dosyadaki,-0.2160549416523736
açıkça,-0.21639370284983706
2022,-0.21666471838370782
yapılmıştır komisyon,-0.21678857127234252
sakınca,-0.21695566853790282
av,-0.2170396286171723
hesaplanan,-0.21737230135111574
ifadeleri,-0.21737854198155837
kayıtlı,-0.2174645911851698
yabancı,-0.2175600303733738
yürüten,-0.217608646372506
kapsamından,-0.21764505752896213
22 2015,-0.21778559996614888
düzenleyen,-0.2178277237513324
yönetmeliğin,-0.21788073275642184
kesinlikle,-0.21790662594548849
makamlara,-0.2182493922877029
vücut,-0.21826722078460925
kararını,-0.21847041737378348
kendi,-0.21852699437580636
savunmasını,-0.21884896378583285
21 2015,-0.21900139717472022
ila,-0.2191029640266251
mayıs,-0.2196750382443362
ikna,-0.2196762183282175
hakları,-0.21969771630590884
edilmiştir mahkeme,-0.21970320583873004
gelip,-0.21976849684925703
hastane,-0.21992684160655784
edileceği,-0.22007938948894434
raporunun,-0.22044368479491716
amacı,-0.22049430536741355
işkence,-0.22065308368433634
sağladığı,-0.2211324589315371
dönemi,-0.221147334958939
savcı,-0.2211626979741581
evrak,-0.22126678177385273
devletin,-0.22153831645692268
kimlik,-0.22156173110145794
işlemeye,-0.2219151043538421
gelerek,-0.2219264425360361
sanayi,-0.22204672449006146
tarihine,-0.22234400279245747
yargıda,-0.22243543294743695
zarar,-0.22264365993931534
5237 türk,-0.22267900015034492
vermiştir,-0.22273980659240689
bağlı,-0.22278913423844937
başlatmıştır,-0.2230127794412926
yerin,-0.22304867839404885
diğerleri türkiye,-0.22319086198112892
kullanılması,-0.22352157419123309
dikkate alarak,-0.2237568346393406
beyanları,-0.2239873687600138
dikkate,-0.2242528330284861
olmadığından,-0.2242554018175955
sulh mahkemesinin,-0.22447695054820116
hükümlüler,-0.2245459481876786
27 2012,-0.2247612647086168
yürürlükte,-0.22489107299969113
tedbirlerin,-0.225249290737624
başvurusunun,-0.22567854951174304
nakil,-0.225709797272728
payı,-0.2258791259536732
sekizinci,-0.22591730284556633
şirketin,-0.22602109055089414
açma süresi,-0.22633135921820902
tıbbi,-0.22695447558753834
sorumluluğu,-0.22716591458201307
güvenliğinin,-0.22741739660546578
sonradan,-0.2276142468751594
geçtiği,-0.22761650273262113
bulunmaması,-0.2276745856173239
düzenlenen,-0.2277891846301232
teklif,-0.22788189288163352
reddedilmiştir,-0.22793479439113806
düzenleme,-0.22800603809286812
şahıslar,-0.22818982171155078
gösterdiği,-0.22828859632772058
kurumun,-0.2283289678506737
kaydıyla,-0.2285367571794108
kurulu,-0.228590845911941
tespit edilmesi,-0.22884258073765373
etmesinin,-0.22912172915902218
seri,-0.22915968384053365
esas alınarak,-0.22920386930652548
kayıtların,-0.2293305651612041
tutanağa,-0.22939756057879634
davayı reddetmiştir,-0.22941163103820728
ayında,-0.22946103483375957
yaralandığı,-0.2295497010808809
ayrıca,-0.22961535949141965
halde,-0.2296428837661857
kardeşi,-0.22964852417161197
yolunda,-0.22979692377704808
açıklamalar,-0.2300646748544395
bulunmamaktadır,-0.23014681067136422
fıkrada,-0.23017830398344152
köyün,-0.23066329028884347
incelenmesinden,-0.23070899232987507
yöneltilen,-0.2307115267196007
bulunmamıştır,-0.23077579229357426
lehine,-0.23079579518318027
zmir,-0.231282801109721
ii,-0.23173186174093807
süresinde beyanda,-0.23200956176478016
demokrasi,-0.2322313165783232
bağımsız,-0.23238540109740313
engel teşkil,-0.23316174351685248
adalet bakanlığı,-0.23316410901153617
müdürlüğü,-0.23317201998885295
onbeş gün,-0.23332453766754924
özellikleri,-0.23349889407209012
suçuna,-0.233592130755218
iki,-0.23365559926351676
sonuçlandırılmaması,-0.2338043034024775
etmiş,-0.23468951627182477
kolluk,-0.234756903794767
yaş,-0.23482712396455874
karşılanması,-0.23503589333931352
38,-0.23508937809951647
beyan ettiği,-0.23509433059401807
uyumlu,-0.2352671932458712
kültürel,-0.23527834704939288
tıp kurumu,-0.2355359552734786
dönem,-0.23566985749018876
dâhil,-0.23573282381826388
gsm,-0.23582830238892605
itirazları,-0.236009020975116
yazının,-0.23612832801940087
müdürü,-0.2361662552889694
yılı,-0.23618204715910984
belirtilmiş,-0.23631638853529147
söylemiştir,-0.23640695279635082
gören,-0.23647456096660235
meydana,-0.2364839586492371
kararına karşı,-0.23683777070739254
bırakılması,-0.23686475704758436
tedbirleri,-0.23691559612434787
kullanılan,-0.23704844655270563
nun numaralı,-0.23709634155908965
yapıldığı,-0.23714731490051122
civarında,-0.23723908554153716
san,-0.23733608077589352
cezasına,-0.23749905254623283
müdafii,-0.23798474519896828
medya,-0.23829863646809635
kuruluna,-0.2388651169279825
şahsı,-0.23912062039255844
konuşma,-0.2392347898917091
bırakma,-0.2393781198585998
bölümünde,-0.23947246536779332
görevlisi,-0.2395339626241384
28 2018,-0.23956844017002155
tiraz,-0.23969137057748569
bizzat,-0.23972012519502606
hiç,-0.23991704210638254
edilmesi,-0.24002298503650543
bundan,-0.24010794396645885
tanık,-0.2401665220410134
yerine,-0.24017602556231843
açlık,-0.24038231931994503
mahkumiyet,-0.24047227497939083
aşağıdaki,-0.2406777998620484
yapmaktadır,-0.24074104932651785
mühendisi,-0.24078717131436989
rapor,-0.2408036411684531
başvurusu,-0.24097249740192517
temyiz edilmiştir,-0.24099980304808177
değerlendirmeler,-0.24138425222381876
yollarına,-0.2414419412424209
içi,-0.24168909038724706
dilekçe,-0.24191661389324715
olursa,-0.24193373611118396
konuda,-0.2422750861973313
kanuna,-0.24239244486569866
beşinci,-0.24249497933302067
71,-0.2425069815334968
zararı,-0.24253520556860053
inceleyen,-0.24265572031770155
aydan,-0.24283466643791662
raporlar,-0.2429258951385158
van,-0.24305367311196946
etmek amacıyla,-0.2432159721607654
kişiler,-0.2432409433493099
başına,-0.2436345629293264
cezası,-0.24391081820435012
işleme,-0.24403254475190117
istediğini,-0.24411685587908494
ayrıntılı,-0.24412896945624496
vekilleri,-0.24427532844794442
tutanağı,-0.2442778298463928
elde edilen,-0.24428952183808406
getirildiği,-0.24429755025316702
adli,-0.2445443368868272
yandan,-0.2447669691024803
tck nun,-0.24503645665905083
başvurucuyu,-0.24567669273495696
bilgileri,-0.24569638162640217
arka,-0.24590075092070762
talebin,-0.24603010441039075
dare mahkemesine,-0.24617552585181102
aykırı şekilde,-0.24621625222955323
yürütmenin durdurulması,-0.2463890998332623
esnada,-0.2467982754515834
cd,-0.24684669818581106
teşkilatı,-0.24692053300809924
yaparak,-0.24700157868531925
bylock,-0.2470126869886311
açmıştır mahkeme,-0.24708847135893386
ya,-0.24710452841803132
trafik,-0.24766497741143922
göz önüne,-0.2476682735434519
getirilen,-0.24776028077037893
üniversitesi,-0.24787263988542207
görevinin,-0.2482170810723172
husustaki,-0.24830039674640325
anlaşılmaktadır,-0.2483197614850532
alınmadan,-0.24858003243658366
izin,-0.2486992666014327
böylece,-0.24893683483580453
raporunda,-0.2489861706216807
teşkil edecek,-0.24905206385498957
güvenli,-0.249125163202498
hastanesinde,-0.2492417651590113
değerlendirmiştir,-0.24944443872998612
müdürlüğüne,-0.24944981212816408
dair,-0.2499346143059311
başsavcılığının,-0.25009020083126554
anlaşıldığı,-0.2501974911300042
şirkete,-0.2503049798534036
numarası,-0.2503225520596306
yetkili,-0.250329396727869
yapılmasına vermiştir,-0.2507379904900162
az,-0.25081276347253834
incelenmesinde,-0.25089197058414037
istemine,-0.25099139925165126
koruyucu,-0.2509993915173805
aldıkları,-0.2512122293619541
deliller,-0.2514249485373359
satışı,-0.25145084034764054
tebliğ edilmiştir,-0.2514661651643806
bilgi belge,-0.25148586017660257
ödemenin,-0.25157974430029384
şikâyeti,-0.25170295242990015
görevini,-0.2518493164946367
mevzuata,-0.25185731708080716
kurumları,-0.25258354965283836
önlemleri,-0.2526302126653981
sanıkların,-0.2528796710628338
ağustos,-0.2531642533683165
koşulların,-0.2531754972806102
yaklaşık,-0.2532744625223131
aracı,-0.2534198527247753
adı geçen,-0.2536238220286542
mahkemede,-0.25366909495288326
edilemediği,-0.25367979295564425
tâbi,-0.2536819148632876
un,-0.2539358038053665
örgüt adına,-0.254360836059508
polisin,-0.25442610437074187
erkek,-0.2544689866099308
çerçevesinde,-0.2546994913961438
geldiği,-0.2547933895582535
hâlinde,-0.25480631077408766
kayıtları,-0.2548826526009158
beraat,-0.2549152519097184
liderinin,-0.2549180644298339
oluşturduğu,-0.254984049315345
polis memuru,-0.25525885748091603
delillere,-0.2552656256739745
şahıs,-0.2553065780334318
belirten,-0.25537601956611944
yukarıda,-0.2554163454369274
karşı süresinde,-0.2554234879348751
kişinin,-0.255837344215319
karşı itiraz,-0.25600650464426344
yan,-0.25604441413699774
bütün,-0.2564372408179061
alınmasının,-0.2568822151414647
başladığını,-0.2568836607312086
gönderildiği,-0.2569217365149399
hayati,-0.25692405612199387
uğradığını,-0.257148692315198
raporları,-0.25717527275597973
nsan,-0.257175849588676
dini,-0.2572306221699101
sebeplerle,-0.25730738065128556
başsavcılığı başsavcılık,-0.25752081330853294
iki ayrı,-0.2575336718865344
istifa,-0.25767444659385497
bölgede,-0.2576841981297431
alınarak,-0.2577977180808002
şiddet,-0.257840692895277
tahsil,-0.25785653257359087
öcalan ın,-0.2578686571582498
5237,-0.25797545129363186
5275 un,-0.2581390779325332
belirlendiği,-0.2581998328609103
kaldırılması,-0.2584256807990375
dil,-0.25853088818830194
yeni,-0.2585569130183867
almış,-0.2586701778668381
neticesinde,-0.25876285555452405
ortak,-0.2591006080751992
beraber,-0.2591627851394964
tüm dosya,-0.25930061059121634
yedi,-0.25943031948879813
cumhuriyet başsavcılığının,-0.2594331434727959
gün içinde,-0.2595685028988246
2019 kararıyla,-0.259671752562717
sanığa,-0.2598902773375169
olmamakla,-0.26045974312613396
fiilen,-0.26052998739258015
dakika,-0.26063176944551536
6136,-0.26085862192934606
hareket,-0.26091958078108846
adına kayıtlı,-0.2611811728129769
tüm,-0.2612378358456837
ün,-0.26125033778990137
öncelikle,-0.26132609008375063
fotoğraf,-0.2613314897997583
prim,-0.2620509022803841
yoksa,-0.262281802214936
cezasının,-0.262318568566128
aylığı,-0.26238532853143504
olmamakla birlikte,-0.26255547095339615
zaman,-0.26262865306887395
başvurucuyla,-0.26288884402648804
30 2015,-0.26292205154733317
4721 un,-0.26305124486800757
87,-0.2631176800056192
yapı,-0.2631387165670951
yüklenen,-0.2635190607123956
almaya,-0.2637808374196542
göğüs,-0.26415539611960703
en çok,-0.2642815235872966
programı,-0.2643086836577915
muhafaza,-0.2644400761529653
hâlde,-0.26444126228394893
sözler,-0.26460225571248763
avukatın,-0.26465741707999335
gaziantep,-0.26473740235878296
tedbirlerinin,-0.2648845774383286
belgeler,-0.26498360712810776
başlamış,-0.26517368465165525
kalan,-0.2652693148278207
şahsi,-0.26568274979395845
vermesi,-0.2661762401325234
etmesine,-0.2662050427492684
yasa,-0.26623378790447383
2015 kararıyla,-0.26636039681702606
sözlü,-0.2663977764400318
protokol,-0.26641064253903934
onamıştır,-0.2669650602417821
temyiz etmiştir,-0.2672936503910588
sağlanması,-0.2672994875504475
ödeme,-0.268191237608991
rahatsızlığı,-0.268303092672566
yarar,-0.26857807476015694
suretiyle,-0.2686469756731009
başvuruları,-0.26869484435513336
erişimin,-0.26882660856332663
kapsamına giren,-0.26887246802633946
imkânının,-0.26919823901944895
uyuşturucu madde,-0.2693882661626468
anılan,-0.2700443620016726
işlemle,-0.27039056645973325
süren,-0.2705503199381738
hasta,-0.2706950325019619
göz önünde,-0.2707282820952841
hükümlü,-0.2707627780638493
ihmal,-0.2710894581243437
kız,-0.2711309987638586
birlik,-0.27119190657782255
başkanlığınca,-0.27121067351128225
soruşturma sonucunda,-0.2713472220592905
bulunan,-0.2715724291775299
eylemlerinin,-0.27158833962549167
yanında,-0.2720534545080877
abdullah,-0.2720588026587283
raporda,-0.2721412899295146
59,-0.2723272418883891
görevlilerine,-0.27245831112385943
diyerek,-0.27316424186597565
olmak üzere,-0.2732710037830248
istemi,-0.27340961369177297
etmekte,-0.27364762271110976
veren,-0.27377709606003187
hâkimliği,-0.27389651208238686
bildirir,-0.2744355531690452
koşullarının,-0.27452595098567834
mümkün değildir,-0.27484128998771595
nsan hakları,-0.27498447407011284
men,-0.27519767514390736
tek başına,-0.27563680984011185
kapsamı,-0.2761471912766602
mal,-0.2762252602493849
genel kurulu,-0.2765221889100111
bulunduğu,-0.27666429390591585
6352,-0.27666903022941725
görülmektedir,-0.27676004564976076
kolluk görevlilerince,-0.27688359604152524
zamanında,-0.27693540291055996
zorla,-0.2769485662061282
32,-0.27700844418512816
nde,-0.2773649081079501
atatürk,-0.2774280423037965
faaliyet,-0.2775440328154879
söylediğini,-0.27827684897248695
zarar tespit,-0.2782789503476657
ruhsatsız,-0.27830548959862966
olmadan,-0.2787170773524732
bilmiyorum,-0.27885078416343667
90,-0.2789823645771534
yapma,-0.27900004579068494
bağımsız tarafsız,-0.27904355757702604
benim,-0.27949013373191
delil,-0.2795394062019865
yukarıda belirtilen,-0.27957083650374415
sorgu,-0.27965140783287445
dâhil olmak,-0.2797845144883411
halinde,-0.2798615121680994
fazla,-0.2798690374764412
uygulandığı,-0.27989710419562996
konularda,-0.27995844515994506
200,-0.2799744525492951
nedenleriyle,-0.2800602167586632
uygulamanın,-0.2800622642393442
ana,-0.2802944293442202
dinî,-0.2807697195024801
tutulması,-0.2808558270703081
35,-0.2810860157293291
ek,-0.28109163935910786
masumiyet,-0.2812251493033209
önceden,-0.2813516184414038
dan,-0.28137778323305795
ileri sürülen,-0.2814187354817612
vererek,-0.28195877857495866
odada,-0.2820051109911592
istemiştir,-0.28217294738725407
itiraz yoluna,-0.28220341686805916
gerekli,-0.2823841014428181
ilinde,-0.28252894737070733
hazırlanan,-0.28265623484467994
yönündeki,-0.2827258576925864
rusya,-0.28297968672530693
olaya,-0.28300008614810856
iptal davası,-0.28315566661115277
yetkilileri,-0.2831578783093871
kimliği,-0.2832695963523424
görev,-0.2834450529400314
bulunulması,-0.2835742100046055
17 2015,-0.283634731911075
karşılığında,-0.28383825223734505
19 2015,-0.2844251139768872
tıp,-0.2846627912241413
aracın,-0.2851135763690831
nazara,-0.2853558698004939
amaçlı,-0.28592472220732645
eşim,-0.2860318830931021
86,-0.2861315949042442
infaz kurumunda,-0.2862632888379846
eylemlerin,-0.2864674568258945
itirazını,-0.286471539650865
alması,-0.2869744748080798
inşaat,-0.2869763045570828
kapsamına,-0.28705952422930636
aralarında,-0.28772703919435294
hafif,-0.2878072479272564
konuyla,-0.2879252491336288
sırasında,-0.2880481502592609
meydana geldiği,-0.28824711048269336
cezai,-0.2883396832720493
ankara dare,-0.28838446165456766
başkanlığının,-0.28842769231110665
alınması,-0.2885056980982412
kendilerine,-0.2886367978590112
verme,-0.2886577625849309
bulunması,-0.2892211870423367
geldiğini,-0.28980816452467373
bulundurma,-0.28985081781610944
verilmemiştir,-0.2901219385111826
hastanede,-0.29131743771492324
cezaya,-0.29188274995961905
düzeyde,-0.29198700409310163
hükümleri uyarınca,-0.2921755583630308
edilmemesi,-0.29220251334042047
45,-0.29227106271508063
25 2016,-0.29227459800687683
terörle,-0.29258619238788697
kararından,-0.29264685060882734
yönünde,-0.2939141901547613
edip,-0.2939175198504991
altı ay,-0.2939443036140972
un kısmı,-0.29447601896802666
ruhsat,-0.2947360790922886
gazetede,-0.29496462215513297
kullanıldığı,-0.29498258931857
vermiştir mahkeme,-0.29563818942948217
almıştır,-0.29641277927083287
saklıdır,-0.2964327885507494
arada,-0.2964902691114375
kanunda,-0.29688886841356954
sonuçları,-0.2969555561367745
birden fazla,-0.2971237462128933
odaya,-0.29718337970671804
ticareti,-0.2973199101920656
karşı temyiz,-0.2979173133433317
sürülen,-0.29804158131547887
devamında,-0.29809858865254135
eğitimi,-0.2981964744546026
2017,-0.2982835456922608
içerisinde,-0.2989348294700367
açıklanan nedenlerle,-0.29893843305224976
kısımları,-0.2994218607989332
cezaevi,-0.29966057391350454
suçlamaları,-0.2997809953090087
verilmemesine,-0.300301070658783
turizm,-0.3003638382255822
adlı,-0.3004327651861054
maddesinde düzenlenen,-0.30044385577652477
yükümlülük,-0.3006337793464944
üncü,-0.3010533111314153
iddia edilen,-0.3012873717207505
sunmuştur bakanlık,-0.30132521703896664
22 2016,-0.3015039917663884
durumu,-0.3015127218224247
askerliğe,-0.30167339481919164
karara,-0.30169955068744336
yargı,-0.3017516290939195
yürütülen soruşturma,-0.301817183913764
kan,-0.30224297033601566
istinaden,-0.30259033625704035
müdürlüğünden,-0.3026193012656879
maddesi uyarınca,-0.3031049810835169
abdullah öcalan,-0.303771584319966
15 2015,-0.30378568007736817
eksikliğinin,-0.30383655630789796
dikkate alınarak,-0.3038989849796945
sırada,-0.30392581207922476
öncesi,-0.3041063343576891
birim,-0.304108516471155
olayın,-0.30416169364040613
99,-0.3044065983212363
talebinin,-0.30446282548182957
un geçici,-0.30462670385128554
5275,-0.30493120410340246
sürecinde,-0.30522023166633083
eşya,-0.30537206029527475
başkanlığı,-0.30567098607951415
başvurulması,-0.3058912292858533
hts,-0.30589349263882326
beri,-0.3063665267056539
ulusal,-0.3065057252596173
yerler,-0.30680673482228826
olayının,-0.30687965258499617
kurumuna,-0.30710358150797035
tanık beyanları,-0.30714233636884813
geri,-0.30730582975364484
telefon,-0.30766622975818336
hastanın,-0.3077036060714686
amacına,-0.3079232033219803
amiri,-0.3080323930008486
dosya kapsamında,-0.30819652170675127
suçunun,-0.3084449646524092
yürürlükte bulunan,-0.30884177908169974
belge,-0.3089004131907629
gözaltına,-0.30954317931887765
doğruya,-0.3097158735847678
alınan ifadesinde,-0.3100341776886335
gün hapis,-0.3100988334376087
30 2016,-0.3102474284497667
söylediği,-0.31061576835531746
isimli,-0.3108092188593652
suçtan,-0.31083519240538315
kolluk görevlileri,-0.31098682574701364
lçe emniyet,-0.31106573315884134
suçu,-0.31122360321109266
47,-0.3115404192379714
güvenlikli kapalı,-0.3116915600386285
hükmüne,-0.3121576366704275
eksikliğinin bulunmadığı,-0.31236115565488376
karşılık,-0.3126173404727801
taş,-0.31269725854175867
on,-0.3133661572229096
antalya,-0.3136297928852656
nöbetçi,-0.31365993614471854
iç,-0.31420916358112905
hastalık,-0.3143877092205596
edecek eksikliğinin,-0.3145995216478443
görülmüştür,-0.3146392520748247
faaliyetlerde,-0.3146843893172804
yıla,-0.314756265642826
iletişim,-0.3150597437771445
taleplerinin,-0.3152575540420468
sanığın,-0.31540478408256334
personelinin,-0.3154264795789583
tmsf,-0.3154413933405369
numaralı fıkrasının,-0.3159068755183956
talebin reddine,-0.31616257483744903
hatay,-0.3161633801258059
gerektirecek,-0.3162869015829628
öğrenci,-0.3164664174055609
yüksek,-0.31649284746344986
reddine dair,-0.31664462890275225
kötüye,-0.31691314308803165
olay günü,-0.3171377401820372
takip eden,-0.3175816443014732
isnat edilen,-0.31759046439996474
doğrudan doğruya,-0.3176336099006285
meydana gelen,-0.31786187523822207
isteyen,-0.3179428343669084
3713 terörle,-0.31851397741674425
sanık,-0.3186166220037654
5233 un,-0.3189690656383206
almak,-0.319218301726762
deki,-0.3193663232293886
merkezinde,-0.31938359480423983
düşük,-0.3194762903800825
uygulanmıştır,-0.3196958096711704
tanzim,-0.3197054293971835
etti,-0.3197458875488266
yılının,-0.3198214551911924
spor,-0.3199879510752517
18 2016,-0.32003175675491313
yetkisi,-0.32025601002720805
iştirak,-0.32087788437759457
belgeleri,-0.32097271127962834
sağlayan,-0.32108004176743776
talimatı,-0.32110893266845686
eylemleri,-0.3215437327593129
hariç,-0.32179751153235436
